cgpa,tenth_percent,twelfth_percent,backlogs,internships,projects,certifications,communication_skill,coding_skill,aptitude_score,technical_skill_score,extracurricular,ats_score,academic_score,experience_score,skill_score,placed
6.04,82.7,74.4,4,0,0,2,5,5,53.2,59.2,2,53.6,0.6946,0.08,0.5097,0
8.03,55.0,77.9,0,0,4,2,3,8,68.9,64.4,2,39.4,0.7337,0.32,0.6167,1
7.59,60.1,80.9,0,0,2,0,3,5,79.0,30.6,4,30.5,0.7317,0.12,0.527,0
8.41,68.1,76.7,0,2,0,1,5,5,57.5,87.5,1,25.5,0.7823,0.3733,0.5224,1
7.64,91.4,66.3,1,2,2,3,2,4,78.4,73.6,1,56.8,0.7761,0.5733,0.4552,1
7.43,84.7,88.2,1,1,1,0,4,6,85.9,73.7,1,74.7,0.8035,0.2267,0.6177,0
8.52,52.3,79.6,0,1,3,2,5,5,82.2,62.0,1,72.6,0.7558,0.4267,0.5967,1
7.72,88.2,86.1,2,3,0,1,6,6,45.9,38.9,1,55.4,0.8215,0.54,0.5577,1
7.27,88.2,86.9,1,0,2,2,8,2,22.6,33.4,3,80.6,0.8014,0.2,0.3877,1
8.83,57.9,66.4,1,1,1,0,4,5,55.8,53.3,1,45.4,0.7521,0.2267,0.4873,0
7.33,45.0,73.0,0,1,5,1,5,4,61.2,66.8,3,69.7,0.6614,0.5067,0.4936,1
6.87,71.1,78.1,0,2,0,0,2,5,22.8,64.2,1,46.1,0.7163,0.3333,0.3285,0
6.28,85.5,53.1,0,1,3,5,6,1,59.1,84.1,2,41.9,0.6602,0.5467,0.3973,1
7.97,91.1,53.3,0,0,2,0,3,4,20.0,49.7,1,69.6,0.7598,0.12,0.31,0
8.56,61.6,51.1,1,1,3,1,4,6,85.8,48.9,1,62.8,0.7097,0.3867,0.6175,1
7.14,93.0,66.6,0,0,1,1,6,6,66.6,55.1,3,66.3,0.7563,0.1,0.6198,1
8.64,45.3,63.7,0,0,3,1,6,4,43.3,35.3,2,28.2,0.7043,0.22,0.4698,1
5.03,67.6,49.3,0,1,4,3,2,1,60.3,80.5,1,73.5,0.5439,0.5267,0.2808,0
7.14,67.0,69.9,1,1,1,1,6,6,62.5,50.7,1,67.2,0.6993,0.2667,0.6075,0
7.16,85.8,66.8,0,0,1,2,5,8,66.7,59.3,0,47.7,0.7393,0.14,0.6701,1
6.4,87.6,83.4,3,0,4,2,7,3,59.2,68.8,0,65.5,0.7474,0.32,0.5077,0
9.82,83.5,94.2,0,1,2,3,8,4,75.0,42.2,0,74.7,0.9352,0.4067,0.625,1
7.13,55.8,73.9,2,0,3,3,8,6,35.2,59.7,3,41.8,0.6807,0.3,0.5855,0
6.75,82.4,58.9,0,2,3,1,2,6,55.7,54.9,0,41.9,0.6908,0.5533,0.467,1
7.23,78.1,76.4,0,1,1,3,6,7,90.2,71.6,1,49.8,0.7477,0.3467,0.7305,1
5.0,51.9,68.1,4,1,1,3,2,7,51.7,55.1,2,15.0,0.55,0.3467,0.495,0
6.36,47.2,64.9,1,0,2,4,7,1,62.3,20.0,1,60.9,0.5984,0.28,0.437,0
8.28,84.5,56.8,1,3,2,4,8,4,40.1,39.1,2,71.4,0.7672,0.78,0.5203,1
6.51,69.8,62.0,1,2,2,2,7,6,96.8,29.5,1,65.3,0.6549,0.5333,0.7405,1
6.29,56.6,65.7,0,0,3,1,4,4,63.1,87.8,1,63.6,0.6201,0.22,0.4694,0
8.64,69.5,78.5,1,1,2,1,6,5,35.3,79.0,1,73.4,0.8019,0.3267,0.486,1
8.67,76.4,74.6,0,1,3,3,4,4,77.6,20.0,1,53.2,0.8112,0.4667,0.5129,1
7.77,71.0,91.7,1,0,1,4,5,4,38.7,37.8,4,26.7,0.7953,0.22,0.426,0
6.7,53.4,76.8,3,1,2,0,5,4,70.3,31.5,1,57.3,0.6603,0.2867,0.5209,0
6.94,94.6,73.5,2,2,0,2,1,2,76.5,58.7,2,78.4,0.7672,0.4133,0.3396,0
6.32,84.1,64.0,1,1,1,0,4,3,94.5,38.7,3,61.5,0.6859,0.2267,0.5234,0
6.11,68.0,54.5,1,2,1,1,9,4,62.0,50.5,0,48.3,0.6115,0.4333,0.6161,0
6.05,68.5,60.6,0,0,4,1,5,4,58.9,31.6,0,69.1,0.6252,0.28,0.4866,1
6.52,76.3,58.9,0,2,2,1,5,6,21.5,62.3,0,62.0,0.664,0.4933,0.4545,1
6.06,58.4,40.0,2,3,1,2,5,4,49.8,26.5,3,51.1,0.5492,0.64,0.4593,1
5.48,75.9,54.9,1,0,2,0,4,8,45.1,97.6,1,57.1,0.6009,0.12,0.5754,0
7.44,56.0,88.8,0,0,3,2,5,7,54.7,80.6,1,49.3,0.7342,0.26,0.5942,1
7.46,71.2,72.8,1,1,2,2,4,3,48.6,97.2,1,66.1,0.7328,0.3667,0.3859,0
9.07,58.0,63.1,0,2,1,3,1,5,72.2,65.3,2,38.8,0.7562,0.5133,0.4465,1
6.46,58.6,73.2,2,0,1,0,6,7,47.9,81.5,1,60.9,0.6526,0.06,0.6038,0
7.53,91.7,42.6,2,0,1,1,8,3,66.6,70.2,0,70.6,0.7122,0.1,0.5597,0
7.54,72.7,71.7,0,1,2,2,3,3,55.9,37.9,1,59.3,0.7381,0.3667,0.3778,1
6.92,74.5,84.6,0,0,1,2,4,7,46.8,48.7,1,59.5,0.7438,0.14,0.5404,1
8.02,47.9,66.4,1,1,2,1,8,6,45.2,62.2,1,56.3,0.6867,0.3267,0.6155,1
8.05,64.8,45.0,0,1,3,1,4,7,62.2,74.6,0,64.6,0.6771,0.3867,0.5866,1
7.56,77.5,62.6,4,3,1,4,6,5,82.7,54.9,0,48.5,0.7284,0.72,0.628,1
6.92,74.3,84.6,0,0,1,1,10,4,44.8,64.4,0,52.7,0.7433,0.1,0.5945,1
6.81,46.2,71.4,0,2,3,0,6,2,58.9,49.3,3,38.8,0.6341,0.5133,0.4366,1
5.7,74.5,49.6,0,1,2,4,5,5,66.7,48.0,0,50.1,0.5949,0.4467,0.5501,1
6.31,76.4,98.8,1,2,3,3,7,7,57.6,30.0,1,18.9,0.7536,0.6333,0.6629,1
6.52,87.4,51.7,1,0,3,1,6,7,26.3,62.5,0,55.5,0.6736,0.22,0.5389,0
5.96,64.1,64.8,2,1,2,3,4,7,66.6,46.6,0,66.1,0.6206,0.4067,0.5999,0
7.68,45.1,54.5,3,2,3,1,2,6,30.9,33.2,1,53.8,0.6332,0.5533,0.3927,0
8.52,60.0,54.5,1,1,2,3,6,9,31.1,44.9,3,71.6,0.7122,0.4067,0.6334,1
6.2,58.8,62.1,0,0,4,2,6,1,34.5,59.8,1,79.0,0.6124,0.32,0.3235,0
7.51,80.8,76.3,0,1,3,1,4,5,55.1,66.4,2,54.7,0.7684,0.3867,0.4853,1
6.06,45.0,84.8,2,0,0,4,8,3,40.7,51.9,2,37.1,0.6276,0.16,0.482,0
6.86,66.6,63.0,0,0,2,3,8,8,32.2,73.2,1,74.6,0.6672,0.24,0.6565,1
6.44,89.1,54.9,2,1,0,0,6,3,64.8,80.3,3,71.0,0.682,0.1667,0.4945,0
7.86,72.1,74.2,2,3,2,2,4,7,57.5,50.1,0,63.1,0.7589,0.7,0.5725,1
6.45,82.8,74.6,1,1,0,3,1,4,71.6,71.6,0,45.6,0.7161,0.2867,0.4049,0
8.31,52.3,71.1,1,0,2,2,5,5,44.9,43.7,1,61.8,0.7242,0.2,0.4846,0
6.93,52.8,71.6,3,0,2,1,2,4,56.9,32.9,1,49.4,0.6574,0.16,0.3906,0
6.49,89.2,66.5,1,0,2,1,1,4,72.4,38.9,1,41.8,0.7137,0.16,0.4072,0
5.82,73.2,69.3,1,0,2,5,6,5,34.4,40.3,3,61.5,0.6473,0.32,0.4831,0
7.48,73.2,65.6,0,2,1,1,7,6,46.1,47.6,0,37.5,0.7211,0.4333,0.5883,1
8.18,58.6,81.9,0,0,1,2,1,4,75.9,88.7,3,68.6,0.7605,0.14,0.4176,1
7.5,73.2,97.0,0,0,2,2,5,6,58.4,46.1,1,60.1,0.8005,0.2,0.5651,1
9.66,58.2,70.3,3,1,2,0,5,7,55.3,48.6,2,53.0,0.8046,0.2867,0.5959,1
8.77,86.2,67.9,1,0,4,0,4,4,57.3,57.6,1,54.3,0.824,0.24,0.4519,1
6.86,100.0,71.3,1,0,2,0,3,8,80.0,32.5,1,35.7,0.7714,0.12,0.65,0
6.85,77.8,59.4,0,1,2,0,7,6,57.6,57.5,2,36.8,0.6856,0.2867,0.6227,1
7.72,64.4,77.9,2,0,4,3,3,4,58.8,66.2,1,86.2,0.7416,0.36,0.4265,0
6.28,45.0,73.7,0,1,3,0,1,6,57.7,80.2,3,52.3,0.6107,0.3467,0.4431,1
8.48,51.8,62.5,1,1,1,1,3,7,28.9,77.3,1,29.4,0.7099,0.2667,0.4567,0
7.6,90.7,79.7,0,1,2,2,6,6,67.0,61.2,0,71.5,0.8059,0.3667,0.6211,1
7.48,59.6,68.2,2,0,3,3,5,5,43.2,51.2,2,36.6,0.6938,0.3,0.4797,0
7.96,67.5,55.4,1,0,2,0,4,1,35.3,52.2,1,65.4,0.7051,0.12,0.2658,0
9.1,79.9,72.6,0,1,1,1,6,3,26.6,61.9,2,81.5,0.8358,0.2667,0.3797,1
7.39,89.8,71.1,0,0,2,2,6,6,30.3,54.2,1,51.1,0.7716,0.2,0.5109,1
7.08,69.6,80.5,0,0,1,2,1,3,20.0,53.5,2,75.8,0.729,0.14,0.21,0
8.86,67.1,78.8,0,0,2,2,6,6,39.5,39.1,2,68.2,0.8079,0.2,0.5386,1
8.26,72.9,66.6,0,0,5,0,7,6,50.2,66.4,4,83.3,0.7618,0.3,0.6005,1
6.85,64.5,61.9,0,0,4,3,5,4,77.1,60.1,1,65.5,0.6582,0.36,0.5413,0
7.21,65.1,68.0,0,3,2,2,5,1,59.1,42.1,0,45.5,0.6931,0.7,0.3673,1
7.41,76.9,72.7,0,1,3,3,8,3,62.6,80.3,1,17.5,0.7449,0.4667,0.5477,1
7.6,74.2,74.3,1,1,3,4,4,6,81.0,58.5,2,40.7,0.7512,0.5067,0.6031,1
5.71,97.6,71.9,0,0,4,2,5,7,20.0,30.8,1,46.0,0.7091,0.32,0.49,1
5.5,77.3,66.8,0,0,3,0,6,1,65.0,71.1,3,72.9,0.6354,0.18,0.4151,1
6.22,85.8,81.0,2,1,3,2,5,5,63.7,43.6,4,76.9,0.7281,0.4267,0.541,1
6.14,59.1,59.2,0,1,1,2,5,2,72.8,48.0,4,35.3,0.6029,0.3067,0.4485,0
6.49,78.3,100.0,1,3,1,0,5,5,25.7,51.8,0,77.0,0.7703,0.56,0.427,1
7.9,63.3,77.9,3,0,0,1,8,4,47.7,69.7,0,41.1,0.748,0.04,0.543,0
7.01,76.7,53.3,1,0,2,0,6,9,41.2,54.0,0,40.0,0.6759,0.12,0.6637,0
7.42,80.3,70.4,0,1,4,4,5,3,34.8,65.5,3,30.1,0.7475,0.5667,0.3745,1
5.85,72.6,78.0,0,0,5,3,3,7,99.6,28.2,2,61.1,0.6693,0.42,0.6689,1
6.69,100.0,63.5,2,0,3,2,4,7,47.8,36.2,0,44.5,0.7433,0.26,0.5434,0
7.85,89.1,48.6,2,0,3,3,7,4,74.7,55.5,1,78.6,0.7365,0.3,0.5941,0
7.85,86.1,54.5,0,0,2,2,2,5,70.7,42.7,3,38.7,0.7443,0.2,0.4721,1
6.4,81.2,75.0,1,2,2,3,9,5,32.1,51.5,0,68.2,0.7107,0.5733,0.5662,1
7.38,93.2,45.2,2,2,2,1,5,3,48.5,67.7,1,33.2,0.7148,0.4933,0.4156,0
9.62,54.8,49.2,2,1,0,1,3,3,59.1,41.3,2,73.6,0.7407,0.2067,0.3873,0
7.18,88.4,75.0,0,0,3,2,5,4,65.1,42.5,0,57.1,0.7676,0.26,0.5054,0
6.44,60.1,65.1,0,1,2,3,4,2,64.0,56.9,1,60.3,0.6349,0.4067,0.3919,1
7.01,65.2,59.0,0,1,1,3,4,3,89.6,20.0,3,48.5,0.6609,0.3467,0.5087,1
7.3,78.7,61.6,0,1,2,5,2,4,74.4,72.1,0,47.5,0.7158,0.4867,0.4432,1
7.03,86.8,48.9,1,1,2,3,5,5,69.8,57.2,1,63.9,0.6909,0.4067,0.5595,1
7.17,58.2,74.3,0,3,3,1,1,5,75.4,56.6,3,87.6,0.6894,0.72,0.4563,1
5.61,65.8,57.5,0,0,3,1,4,4,82.4,45.8,1,36.1,0.589,0.22,0.5271,1
6.14,73.2,61.0,0,1,1,1,4,3,46.8,66.7,0,48.9,0.6426,0.2667,0.3804,1
7.04,69.8,72.5,2,2,3,2,4,5,29.6,52.3,2,44.0,0.7075,0.5933,0.4087,0
7.02,82.2,64.7,2,2,1,2,4,6,47.1,75.8,1,27.8,0.7182,0.4733,0.5012,1
6.58,100.0,58.8,2,2,2,0,5,4,33.3,25.9,1,27.6,0.726,0.4533,0.4098,0
7.01,77.0,42.1,2,0,2,1,7,3,40.3,56.1,0,41.8,0.6482,0.16,0.4509,0
7.27,63.2,72.8,3,1,3,3,6,4,59.8,55.7,4,47.9,0.7032,0.4667,0.5194,1
8.18,56.4,69.0,0,0,4,1,7,4,48.0,60.3,2,80.5,0.7226,0.28,0.5141,1
7.09,68.1,61.3,0,1,0,2,4,7,69.7,78.9,0,72.8,0.678,0.2467,0.609,1
7.64,60.7,54.5,2,0,3,1,6,6,63.5,31.8,0,40.2,0.67,0.22,0.6104,1
6.6,77.6,68.2,1,0,3,2,6,4,64.6,31.3,3,68.9,0.6947,0.26,0.5337,0
7.83,77.4,74.2,0,2,4,2,7,8,35.2,49.0,2,40.6,0.7706,0.6533,0.6357,1
7.61,66.4,69.3,4,2,1,1,4,4,42.2,22.8,1,53.4,0.7199,0.4333,0.4066,0
8.15,95.8,89.3,0,1,1,2,6,7,23.6,94.2,2,60.8,0.8704,0.3067,0.5309,1
7.98,63.2,77.2,2,0,2,2,3,7,68.2,70.9,0,93.0,0.7501,0.2,0.5747,0
7.85,70.6,66.6,1,0,4,1,4,7,92.6,63.8,0,59.8,0.7353,0.28,0.6778,1
7.09,79.7,77.6,0,0,1,3,4,5,61.2,68.3,3,28.4,0.7478,0.18,0.5037,1
7.47,82.7,68.6,2,0,2,3,6,5,62.8,76.6,1,68.4,0.7518,0.24,0.5685,0
8.37,87.3,68.6,1,2,5,2,3,5,48.4,44.6,0,75.5,0.8083,0.7133,0.4353,1
6.48,77.1,84.9,1,1,2,0,3,6,54.1,48.9,1,71.0,0.7291,0.2867,0.4923,0
6.51,84.6,56.3,1,0,2,1,4,3,80.9,60.8,1,37.1,0.6778,0.16,0.4828,0
7.4,64.0,68.3,0,1,5,1,5,4,59.6,46.4,4,57.2,0.7008,0.5067,0.4889,1
7.66,83.0,83.5,0,0,2,1,3,8,69.5,39.2,0,54.7,0.799,0.16,0.6185,1
6.29,82.9,72.0,0,0,1,2,5,6,81.4,46.0,2,86.9,0.7019,0.14,0.6342,0
7.12,90.2,63.2,0,0,1,4,4,6,77.8,61.5,2,66.1,0.7393,0.22,0.5934,1
7.1,52.0,45.8,0,0,2,0,6,2,58.6,70.5,2,85.9,0.5993,0.12,0.4357,1
4.76,61.1,40.0,0,1,1,2,5,4,59.9,33.4,2,42.2,0.4909,0.3067,0.4897,0
6.96,81.9,95.0,0,1,1,2,8,5,51.0,51.8,2,51.1,0.7901,0.3067,0.5931,1
7.03,45.0,72.0,1,1,1,2,5,4,67.0,54.1,1,45.3,0.6439,0.3067,0.5109,0
7.02,77.9,60.4,0,2,2,3,3,2,50.6,31.4,0,72.6,0.697,0.5733,0.3217,1
8.76,84.7,72.5,0,2,3,1,5,6,64.3,62.6,4,75.5,0.831,0.5533,0.5829,1
5.86,65.1,55.7,3,2,2,2,5,7,76.7,53.2,0,62.0,0.595,0.5333,0.6601,1
6.29,66.8,63.7,4,3,3,1,3,4,27.6,39.0,1,56.7,0.641,0.72,0.3329,1
4.33,59.1,55.8,2,2,4,1,8,6,24.6,46.8,0,62.5,0.5035,0.6133,0.5537,1
6.67,65.7,49.6,0,2,3,2,4,9,57.2,64.1,1,30.1,0.622,0.5933,0.6516,1
6.76,66.1,40.6,1,0,2,0,4,8,70.0,71.6,1,47.6,0.6051,0.12,0.6501,0
6.64,63.8,47.2,0,0,0,1,5,4,63.2,60.8,1,49.0,0.6095,0.04,0.4995,0
8.42,63.1,81.3,1,1,2,0,3,2,36.2,87.4,1,54.8,0.782,0.2867,0.2786,0
8.15,68.7,55.2,2,2,1,0,7,5,74.2,74.0,2,43.3,0.7171,0.3933,0.6326,1
7.29,68.6,75.0,0,2,2,1,6,9,92.3,64.4,4,39.7,0.7232,0.4933,0.817,1
6.79,94.5,80.4,3,1,4,0,5,7,42.4,43.1,1,26.2,0.7769,0.4067,0.5571,0
8.33,67.3,68.2,1,2,1,0,6,4,44.9,74.2,4,62.8,0.7552,0.3933,0.4748,1
7.18,76.1,64.1,0,1,1,2,4,8,58.5,41.9,0,30.3,0.7095,0.3067,0.6154,1
6.3,65.1,69.7,0,1,3,2,2,7,55.7,67.7,1,73.0,0.652,0.4267,0.5072,1
5.31,64.9,62.6,2,0,5,4,4,1,79.7,20.0,0,60.8,0.5844,0.46,0.399,0
6.71,51.5,83.7,0,1,3,4,4,7,63.1,46.6,1,71.0,0.6737,0.5067,0.5893,1
8.03,53.1,92.4,0,0,1,3,1,5,52.8,31.2,4,38.9,0.7654,0.18,0.3883,1
9.7,57.5,86.8,0,0,2,2,3,3,47.4,50.1,0,88.5,0.8461,0.2,0.3522,1
7.27,74.2,40.0,3,1,2,1,3,5,30.5,28.8,2,95.0,0.649,0.3267,0.3815,0
6.36,84.9,62.3,0,0,2,0,3,5,82.7,55.5,2,55.5,0.686,0.12,0.538,1
5.9,50.6,68.1,3,2,2,4,7,3,69.3,62.9,0,62.1,0.5914,0.6133,0.5379,0
7.81,65.4,74.0,1,1,3,4,6,4,56.4,43.9,1,54.8,0.7389,0.5067,0.5091,1
5.26,55.6,45.5,0,1,1,2,7,4,60.0,49.6,0,73.1,0.5158,0.3067,0.5499,1
7.81,68.8,45.3,0,0,4,2,6,6,56.1,58.7,1,69.3,0.6757,0.32,0.5882,1
8.1,84.9,85.0,1,2,1,0,7,4,26.2,54.2,2,23.0,0.8297,0.3933,0.4487,1
7.68,66.6,60.7,0,1,1,0,5,1,32.4,77.9,0,40.1,0.7024,0.2267,0.2873,0
6.96,71.4,48.7,0,1,3,2,8,4,54.3,43.3,3,62.1,0.6482,0.4267,0.563,1
7.82,89.5,53.7,0,1,2,0,3,3,54.0,64.1,2,68.9,0.7489,0.2867,0.3721,0
7.39,77.5,73.1,2,1,2,1,5,2,57.8,59.4,0,57.7,0.7458,0.3267,0.4033,0
6.34,62.9,57.3,1,1,1,3,3,7,88.6,28.0,1,24.5,0.6177,0.3467,0.6357,0
9.24,73.9,71.1,0,1,0,3,7,6,52.8,56.5,1,65.0,0.8244,0.2867,0.6085,1
6.81,62.1,55.3,0,2,1,3,6,3,44.3,53.5,1,87.8,0.634,0.5133,0.4328,0
8.05,77.0,45.3,0,0,3,1,7,2,59.0,46.6,1,15.0,0.7086,0.22,0.4669,0
4.54,78.2,86.5,1,2,1,1,2,4,32.9,85.2,1,71.9,0.6387,0.4333,0.3186,0
8.6,55.6,73.2,0,0,5,2,4,2,60.8,76.8,3,88.0,0.7521,0.38,0.3824,1
8.82,74.1,63.7,4,0,3,2,2,4,45.0,42.0,0,72.0,0.7852,0.26,0.3549,0
7.23,70.6,61.2,2,0,3,5,6,5,62.1,65.8,1,53.5,0.6912,0.38,0.5662,0
7.81,78.5,87.0,0,0,3,1,4,5,54.8,67.6,0,71.1,0.8047,0.22,0.4843,1
7.81,82.0,75.7,2,0,3,0,6,5,55.5,57.5,1,53.4,0.7849,0.18,0.5464,0
6.49,77.7,82.9,1,2,2,1,5,3,69.3,36.3,0,64.8,0.7262,0.4933,0.4778,1
7.8,68.4,60.4,1,1,4,2,1,5,71.2,38.8,0,56.5,0.712,0.4867,0.4437,0
6.31,83.2,68.7,0,3,2,1,2,7,94.6,64.0,0,57.0,0.6952,0.66,0.6238,1
6.53,61.5,73.2,2,0,0,1,5,1,70.5,63.6,4,41.3,0.6634,0.04,0.4015,0
8.44,56.2,60.8,0,1,2,1,6,5,53.6,50.1,0,46.7,0.7145,0.3267,0.5408,1
8.27,45.0,66.8,2,0,1,1,1,2,46.6,77.4,1,84.2,0.693,0.1,0.2498,0
6.42,71.2,60.4,0,1,2,2,5,7,64.2,80.4,1,43.8,0.6501,0.3667,0.6227,1
6.39,62.1,73.2,0,0,5,0,3,6,84.3,80.2,0,19.8,0.658,0.3,0.5829,0
6.49,76.8,50.8,3,1,2,3,3,6,73.4,80.3,3,98.0,0.6435,0.4067,0.5502,0
8.01,48.3,75.4,0,1,1,2,4,3,45.2,54.7,0,47.1,0.7097,0.3067,0.3755,0
6.1,64.2,72.0,0,0,1,0,5,5,66.1,32.3,3,50.2,0.6457,0.06,0.5484,0
7.59,77.6,65.4,2,0,2,0,4,5,62.0,49.5,0,47.8,0.7371,0.12,0.506,0
8.02,59.6,73.8,0,0,1,0,1,1,76.9,53.0,1,55.3,0.7348,0.06,0.3007,0
7.1,76.9,63.3,2,0,2,0,5,5,63.4,44.3,2,41.3,0.7056,0.12,0.5403,0
8.31,65.3,59.3,2,1,3,2,4,6,62.8,48.5,0,81.8,0.7271,0.4267,0.5483,1
6.87,71.6,75.1,0,1,2,4,3,2,36.7,35.4,2,51.4,0.7099,0.4467,0.2802,1
6.96,79.1,75.6,1,2,2,0,4,6,72.3,67.1,1,36.2,0.7352,0.4533,0.5768,1
6.13,83.4,61.4,4,3,2,1,4,5,33.0,82.7,1,15.0,0.6683,0.66,0.4189,1
8.32,73.1,60.3,3,0,1,3,5,7,59.6,95.5,0,74.7,0.7494,0.18,0.6088,0
6.36,62.2,65.6,0,2,2,2,5,4,48.1,59.2,0,47.1,0.6375,0.5333,0.4543,1
7.58,66.5,60.8,1,1,2,1,5,5,47.0,52.1,2,61.8,0.6976,0.3267,0.4911,0
7.12,79.6,87.8,1,0,1,1,5,5,68.5,54.4,0,38.3,0.7748,0.1,0.5555,0
6.04,59.7,72.1,0,2,2,0,6,1,57.9,78.1,1,56.7,0.6317,0.4533,0.3938,1
6.53,69.9,68.2,1,1,2,1,8,4,20.0,77.9,1,54.5,0.6716,0.3267,0.46,0
8.72,67.4,55.9,0,1,1,4,5,5,54.4,50.9,0,71.6,0.7442,0.3867,0.5133,1
7.42,70.8,77.6,0,1,2,2,4,1,51.0,75.5,1,58.0,0.742,0.3667,0.313,1
6.09,59.9,60.0,0,2,1,1,2,6,80.6,57.7,0,34.8,0.6043,0.4333,0.5419,0
7.54,49.8,59.5,2,1,3,4,6,5,35.6,42.5,0,98.0,0.65,0.5067,0.4869,0
7.04,78.2,78.0,0,2,0,1,3,5,92.5,52.4,1,62.8,0.7427,0.3733,0.5675,1
10.0,83.6,73.0,0,0,3,0,9,6,73.4,84.0,1,38.0,0.8915,0.18,0.7303,1
7.51,50.5,40.0,0,3,2,4,10,4,53.0,67.3,3,58.4,0.6019,0.78,0.619,1
6.78,76.4,65.9,0,1,0,2,5,5,50.5,46.4,1,62.0,0.695,0.2467,0.5014,1
8.76,85.0,69.6,4,1,1,3,2,6,46.5,70.9,1,63.7,0.8247,0.3467,0.4395,1
5.17,79.2,63.6,0,2,4,0,6,5,63.7,67.1,0,61.5,0.6156,0.5733,0.5712,1
7.3,67.0,70.1,0,0,2,1,9,1,43.8,49.7,2,59.4,0.7079,0.16,0.4415,1
9.39,60.7,44.5,3,0,3,4,3,5,55.9,42.3,1,71.5,0.7326,0.34,0.4577,0
7.07,73.0,40.0,0,2,3,0,8,5,38.4,36.1,2,68.1,0.636,0.5133,0.5553,1
5.29,75.0,55.3,0,2,1,3,2,6,70.8,27.0,0,68.4,0.5904,0.5133,0.5125,0
6.76,73.1,71.7,2,1,2,3,2,4,61.1,43.9,1,23.0,0.7003,0.4067,0.4032,0
8.8,69.8,40.0,1,1,2,1,6,3,49.6,52.0,2,23.8,0.7146,0.3267,0.4487,1
7.61,59.0,57.0,0,0,3,3,7,3,53.6,76.4,1,40.7,0.6708,0.3,0.4909,1
6.28,77.1,43.0,1,1,2,4,5,7,45.5,69.0,1,50.5,0.6141,0.4467,0.5666,1
6.45,77.7,64.8,1,0,4,3,6,5,63.6,58.3,0,41.3,0.6786,0.36,0.5709,1
6.58,74.4,93.5,1,2,2,1,7,7,35.4,23.1,0,36.7,0.7489,0.4933,0.5962,1
7.6,73.3,65.2,0,1,3,2,7,8,74.2,60.0,0,59.3,0.7261,0.4267,0.7527,1
8.67,92.2,66.6,2,0,0,1,4,3,61.1,27.0,1,39.3,0.8305,0.04,0.4234,0
8.36,64.5,78.9,1,1,2,0,3,3,49.9,69.8,0,15.0,0.7764,0.2867,0.3598,0
7.7,87.4,68.3,1,2,1,4,7,4,68.6,70.3,2,30.6,0.7742,0.5533,0.5757,1
5.74,63.2,65.2,3,1,4,5,6,6,65.0,55.9,2,44.0,0.6078,0.6067,0.615,1
5.74,85.3,80.0,2,0,1,0,6,2,39.2,68.9,3,50.4,0.7003,0.06,0.3775,0
7.79,86.8,74.1,1,1,3,2,4,5,81.5,72.2,3,71.2,0.7917,0.4267,0.5646,1
5.72,68.5,71.8,0,1,0,4,6,5,20.0,56.9,1,62.8,0.6366,0.3267,0.44,1
6.95,91.9,66.2,0,0,1,2,3,2,77.6,52.5,2,18.9,0.7429,0.14,0.4028,1
7.53,77.6,63.5,1,1,1,0,5,2,55.1,32.4,1,81.1,0.7296,0.2267,0.3952,0
5.95,61.5,79.9,0,0,3,0,5,5,75.8,49.0,2,51.4,0.6509,0.18,0.5775,1
6.07,67.5,63.6,1,1,1,2,5,9,83.9,38.1,1,56.2,0.6315,0.3067,0.7618,0
7.1,85.6,84.0,1,0,3,4,6,4,50.3,37.9,2,57.2,0.7788,0.34,0.4909,1
7.75,83.1,54.4,1,1,3,1,3,5,51.2,42.5,0,39.7,0.7314,0.3867,0.4435,0
8.37,59.3,86.6,0,1,5,1,6,3,63.7,21.7,2,65.1,0.7832,0.5067,0.491,1
7.87,70.3,74.1,2,1,2,3,5,5,37.6,71.6,1,19.9,0.7546,0.4067,0.4628,1
7.28,74.4,55.4,1,0,2,3,4,3,52.0,58.7,0,79.1,0.6887,0.24,0.3961,0
6.38,65.9,74.6,0,0,2,4,3,4,50.5,74.7,2,58.4,0.6703,0.28,0.4015,1
6.02,100.0,59.5,1,1,1,3,8,9,36.6,68.6,1,61.5,0.7,0.3467,0.7099,1
6.64,74.8,68.4,0,2,2,2,5,5,49.6,63.5,1,64.5,0.69,0.5333,0.4987,1
7.65,71.3,61.7,1,0,3,4,4,1,71.6,68.5,2,47.1,0.7149,0.34,0.3747,0
7.57,86.3,66.3,0,0,0,2,3,6,70.3,57.6,2,77.9,0.7599,0.08,0.5408,1
4.89,67.6,80.2,1,2,1,2,7,7,54.8,77.2,2,41.9,0.6141,0.4733,0.6544,1
6.34,84.1,74.7,0,0,2,0,7,6,59.1,46.3,1,37.0,0.7139,0.12,0.6274,1
8.52,52.0,53.4,0,3,3,1,6,4,52.5,54.7,1,57.7,0.6896,0.72,0.4976,1
7.29,66.6,54.1,0,2,1,0,5,3,26.3,50.3,3,30.2,0.666,0.3933,0.3489,0
5.64,84.6,71.5,0,0,3,3,6,3,39.7,89.3,0,44.8,0.6723,0.3,0.4191,1
9.79,90.8,72.5,2,0,1,0,4,4,75.3,44.3,2,59.7,0.8978,0.06,0.5058,0
7.17,62.7,59.2,2,3,2,1,5,4,79.6,76.9,0,68.2,0.6633,0.66,0.5487,1
7.62,61.3,88.7,0,0,4,5,5,3,42.6,31.8,1,54.3,0.7562,0.44,0.3977,1
